CustomerKey,last_order_date,recency_days,frequency,monetary,R_score,F_score,M_score,FM_score,rfm_score_label,segment
704350,2017-01-28,1485,1,1807.97,1,1,2,2,112,Lost
704565,2019-11-20,459,3,5504.84,3,4,4,4,344,Loyal Customers
705074,2019-02-10,742,1,6337.24,2,1,4,2,214,About To Sleep
705717,2019-01-28,755,1,77.68,2,1,1,1,211,About To Sleep
706108,2017-11-25,1184,1,4811.23,1,1,4,2,114,Lost
706132,2020-01-02,416,2,9372.69,4,3,5,4,435,Loyal Customers
706542,2019-09-05,535,1,687.0,3,1,1,1,311,Promising
706638,2019-02-04,748,1,1491.98,2,1,2,2,212,About To Sleep
706651,2020-05-05,292,1,2273.0,5,1,3,2,513,Potential Loyalists
706792,2020-01-01,417,1,4375.95,4,1,4,2,414,Potential Loyalists
706898,2019-05-18,645,1,319.0,2,1,1,1,211,About To Sleep
706964,2019-12-19,430,2,355.97,4,3,1,2,431,Potential Loyalists
707089,2016-01-13,1866,1,1157.73,1,1,2,2,112,Lost
707360,2018-12-13,801,1,3744.0,2,1,3,2,213,About To Sleep
707559,2019-12-26,423,1,1299.0,4,1,2,2,412,Potential Loyalists
707750,2020-01-07,411,2,8227.33,4,3,5,4,435,Loyal Customers
707884,2018-11-10,834,1,6047.380000000001,2,1,4,2,214,About To Sleep
708076,2018-02-22,1095,3,13482.65,1,4,5,4,145,Can't Lose Them
708182,2019-12-25,424,1,299.0,4,1,1,1,411,New Customers
708260,2018-02-24,1093,2,10879.22,1,3,5,4,135,Can't Lose Them
708287,2020-01-16,402,2,4113.94,4,3,4,4,434,Loyal Customers
708460,2018-12-19,795,1,866.54,2,1,2,2,212,About To Sleep
708522,2019-10-01,509,3,7002.66,3,4,4,4,344,Loyal Customers
708914,2019-06-19,613,1,1292.0,2,1,2,2,212,About To Sleep
709049,2019-01-12,771,1,3209.95,2,1,3,2,213,About To Sleep
709368,2019-07-10,592,2,4985.0,3,3,4,4,334,Loyal Customers
709437,2017-05-06,1387,1,116.84,1,1,1,1,111,Lost
709485,2017-09-25,1245,1,5095.63,1,1,4,2,114,Lost
709822,2020-03-04,354,2,2501.4,4,3,3,3,433,Loyal Customers
709983,2020-12-12,71,1,801.85,5,1,1,1,511,New Customers
710058,2019-05-18,645,1,5028.0,2,1,4,2,214,About To Sleep
710555,2018-10-19,856,4,19590.62,2,5,5,5,255,Can't Lose Them
710592,2020-02-06,381,3,1706.79,4,4,2,3,442,Loyal Customers
710673,2016-10-29,1576,1,1907.98,1,1,2,2,112,Lost
710996,2018-09-03,902,2,3574.94,1,3,3,3,133,At Risk
711038,2020-06-11,255,1,795.98,5,1,1,1,511,New Customers
711449,2016-01-07,1872,1,8.549999999999999,1,1,1,1,111,Lost
711877,2019-11-28,451,2,645.92,3,3,1,2,331,Need Attention
712403,2016-10-06,1599,1,1507.2400000000002,1,1,2,2,112,Lost
713013,2019-06-01,631,1,10103.39,2,1,5,3,215,At Risk
713137,2017-06-02,1360,1,539.97,1,1,1,1,111,Lost
713185,2020-05-02,295,2,13056.79,5,3,5,4,535,Loyal Customers
713338,2019-08-17,554,2,4306.94,3,3,4,4,334,Loyal Customers
713424,2019-10-12,498,3,4437.89,3,4,4,4,344,Loyal Customers
713533,2020-06-16,250,2,8237.79,5,3,5,4,535,Loyal Customers
713687,2018-09-07,898,1,4495.0,1,1,4,2,114,Lost
713731,2018-09-27,878,1,2617.0,1,1,3,2,113,Lost
714362,2018-07-17,950,2,1490.75,1,3,2,2,132,Lost
714400,2017-07-19,1313,1,793.98,1,1,1,1,111,Lost
714472,2020-03-07,351,6,34963.76,4,5,5,5,455,Champions
715102,2020-08-18,187,6,13549.7,5,5,5,5,555,Champions
715258,2020-07-07,229,1,118.58999999999999,5,1,1,1,511,New Customers
715317,2019-10-10,500,1,565.97,3,1,1,1,311,Promising
715379,2019-11-13,466,6,7265.31,3,5,4,4,354,Loyal Customers
715406,2019-01-11,772,3,2773.9900000000002,2,4,3,4,243,At Risk
715599,2020-02-28,359,2,6395.84,4,3,4,4,434,Loyal Customers
715709,2017-01-18,1495,1,559.0,1,1,1,1,111,Lost
715740,2019-05-29,634,1,264.90999999999997,2,1,1,1,211,About To Sleep
716015,2016-01-14,1865,1,3643.95,1,1,3,2,113,Lost
716065,2018-09-05,900,1,27.78,1,1,1,1,111,Lost
716463,2020-05-15,282,1,12.18,5,1,1,1,511,New Customers
716491,2020-02-18,369,2,852.9200000000001,4,3,2,2,432,Potential Loyalists
716838,2019-12-07,442,2,10222.89,3,3,5,4,335,Loyal Customers
716868,2016-10-01,1604,1,6027.49,1,1,4,2,114,Lost
717000,2020-06-04,262,4,21917.95,5,5,5,5,555,Champions
717070,2016-03-03,1816,1,1776.67,1,1,2,2,112,Lost
717074,2019-08-31,540,2,2894.55,3,3,3,3,333,Need Attention
717147,2020-02-27,360,2,3246.9799999999996,4,3,3,3,433,Loyal Customers
717325,2017-08-30,1271,1,969.0,1,1,2,2,112,Lost
717492,2020-01-04,414,1,2027.0,4,1,2,2,412,Potential Loyalists
717682,2019-12-24,425,9,6054.59,4,5,4,4,454,Loyal Customers
718064,2017-06-27,1335,1,1210.91,1,1,2,2,112,Lost
718151,2019-01-08,775,1,319.98,2,1,1,1,211,About To Sleep
718173,2017-02-10,1472,1,1064.23,1,1,2,2,112,Lost
718217,2018-12-25,789,2,10732.33,2,3,5,4,235,At Risk
718462,2020-02-17,370,6,18192.34,4,5,5,5,455,Champions
718811,2017-09-13,1257,1,689.7,1,1,1,1,111,Lost
718876,2019-06-13,619,3,13975.68,2,4,5,4,245,At Risk
719193,2019-08-23,548,3,2738.8,3,4,3,4,343,Loyal Customers
719537,2018-02-15,1102,1,2831.83,1,1,3,2,113,Lost
719846,2019-08-24,547,3,5769.29,3,4,4,4,344,Loyal Customers
719881,2017-02-22,1460,1,10963.94,1,1,5,3,115,At Risk
720281,2018-06-22,975,1,29429.870000000003,1,1,5,3,115,At Risk
720460,2019-07-08,594,1,1854.73,3,1,2,2,312,Need Attention
720712,2019-12-21,428,2,1908.21,4,3,2,2,432,Potential Loyalists
720913,2020-02-19,368,1,3909.0,4,1,3,2,413,Potential Loyalists
721118,2020-03-18,340,6,12866.21,5,5,5,5,555,Champions
721329,2018-10-29,846,2,3974.25,2,3,3,3,233,At Risk
721480,2016-09-07,1628,1,399.9,1,1,1,1,111,Lost
721654,2019-07-13,589,1,1040.0,3,1,2,2,312,Need Attention
722293,2017-10-25,1215,1,3040.0,1,1,3,2,113,Lost
722377,2021-01-14,38,1,1552.6,5,1,2,2,512,Potential Loyalists
722428,2019-12-14,435,3,3979.02,3,4,3,4,343,Loyal Customers
722794,2020-01-03,415,2,1419.59,4,3,2,2,432,Potential Loyalists
722869,2019-05-20,643,2,2360.84,2,3,3,3,233,At Risk
722960,2019-10-05,505,2,3788.71,3,3,3,3,333,Need Attention
723572,2021-02-20,1,14,40225.01,5,5,5,5,555,Champions
723850,2016-12-01,1543,1,357.87,1,1,1,1,111,Lost
724336,2020-08-15,190,1,4023.9,5,1,3,2,513,Potential Loyalists
724370,2020-01-11,407,3,2251.3,4,4,3,4,443,Loyal Customers
724504,2020-02-28,359,4,7804.76,4,5,5,5,455,Champions
724534,2020-06-30,236,8,15551.39,5,5,5,5,555,Champions
724604,2020-05-30,267,2,338.67,5,3,1,2,531,Potential Loyalists
724641,2018-08-02,934,1,955.0,1,1,2,2,112,Lost
724827,2020-01-23,395,2,10067.1,4,3,5,4,435,Loyal Customers
724985,2020-02-21,366,1,4665.91,4,1,4,2,414,Potential Loyalists
725349,2020-02-22,365,2,2589.9,4,3,3,3,433,Loyal Customers
725383,2019-12-26,423,4,15370.05,4,5,5,5,455,Champions
725672,2020-05-09,288,4,9393.7,5,5,5,5,555,Champions
725725,2019-08-21,550,1,607.85,3,1,1,1,311,Promising
725795,2019-11-08,471,3,3304.0,3,4,3,4,343,Loyal Customers
725929,2019-06-13,619,1,159.9,2,1,1,1,211,About To Sleep
726123,2018-04-24,1034,2,6709.87,1,3,4,4,134,Can't Lose Them
726750,2019-09-24,516,2,1341.86,3,3,2,2,332,Need Attention
726934,2019-05-18,645,1,5468.88,2,1,4,2,214,About To Sleep
726955,2021-02-16,5,4,5640.25,5,5,4,4,554,Loyal Customers
727060,2019-02-12,740,1,259.86,2,1,1,1,211,About To Sleep
727094,2018-12-26,788,2,5101.07,2,3,4,4,234,At Risk
727109,2019-08-23,548,4,3158.55,3,5,3,4,353,Loyal Customers
727274,2020-01-23,395,2,1955.33,4,3,2,2,432,Potential Loyalists
727285,2018-10-19,856,3,1809.77,2,4,2,3,242,At Risk
727770,2018-11-02,842,1,1025.9,2,1,2,2,212,About To Sleep
728022,2019-01-19,764,3,5601.82,2,4,4,4,244,At Risk
728048,2019-06-08,624,2,3031.98,2,3,3,3,233,At Risk
728116,2018-10-08,867,2,4754.85,2,3,4,4,234,At Risk
728312,2017-06-19,1343,2,4004.9700000000003,1,3,3,3,133,At Risk
728541,2017-01-04,1509,2,8893.12,1,3,5,4,135,Can't Lose Them
728834,2019-05-25,638,3,2412.13,2,4,3,4,243,At Risk
728891,2020-05-04,293,1,269.95,5,1,1,1,511,New Customers
728967,2016-06-30,1697,1,3911.8,1,1,3,2,113,Lost
729368,2019-12-28,421,2,4215.5,4,3,4,4,434,Loyal Customers
729531,2020-02-27,360,2,3209.0,4,3,3,3,433,Loyal Customers
729681,2017-05-02,1391,2,8009.650000000001,1,3,5,4,135,Can't Lose Them
730054,2019-08-31,540,2,1330.6000000000001,3,3,2,2,332,Need Attention
730203,2017-06-22,1340,3,2620.66,1,4,3,4,143,Can't Lose Them
730335,2019-09-03,537,3,2831.04,3,4,3,4,343,Loyal Customers
730418,2019-09-14,526,1,4082.57,3,1,4,2,314,Need Attention
730530,2016-07-16,1681,1,9714.94,1,1,5,3,115,At Risk
730747,2018-09-25,880,1,356.0,1,1,1,1,111,Lost
730928,2018-05-26,1002,1,989.04,1,1,2,2,112,Lost
731381,2019-01-24,759,2,2886.44,2,3,3,3,233,At Risk
731416,2016-08-18,1648,1,6067.370000000001,1,1,4,2,114,Lost
731556,2018-11-07,837,3,5129.58,2,4,4,4,244,At Risk
732008,2019-12-28,421,3,1210.97,4,4,2,3,442,Loyal Customers
732289,2016-02-06,1842,1,2029.95,1,1,2,2,112,Lost
732580,2019-09-25,515,1,3700.87,3,1,3,2,313,Need Attention
732772,2019-08-10,561,1,828.0,3,1,1,1,311,Promising
733080,2016-01-09,1870,1,6089.0,1,1,4,2,114,Lost
733862,2020-05-30,267,3,8363.68,5,4,5,4,545,Loyal Customers
733915,2018-10-19,856,1,4024.44,2,1,3,2,213,About To Sleep
734195,2019-03-14,710,1,961.13,2,1,2,2,212,About To Sleep
734455,2019-07-16,586,3,4993.32,3,4,4,4,344,Loyal Customers
734558,2017-05-30,1363,1,77.07000000000001,1,1,1,1,111,Lost
734605,2019-09-24,516,2,170.67000000000002,3,3,1,2,331,Need Attention
734688,2019-09-12,528,2,1614.98,3,3,2,2,332,Need Attention
734689,2019-12-14,435,2,1130.99,3,3,2,2,332,Need Attention
735046,2017-03-09,1445,1,598.78,1,1,1,1,111,Lost
735424,2019-05-04,659,2,1478.9099999999999,2,3,2,2,232,About To Sleep
735519,2019-10-28,482,1,4529.39,3,1,4,2,314,Need Attention
735657,2017-07-13,1319,2,2611.99,1,3,3,3,133,At Risk
735746,2018-12-04,810,3,4439.95,2,4,4,4,244,At Risk
735816,2016-05-11,1747,1,1685.07,1,1,2,2,112,Lost
735859,2019-10-22,488,1,349.0,3,1,1,1,311,Promising
736272,2017-08-17,1284,1,334.76,1,1,1,1,111,Lost
736718,2019-07-30,572,2,536.41,3,3,1,2,331,Need Attention
737021,2018-05-24,1004,1,26.99,1,1,1,1,111,Lost
737166,2019-06-26,606,3,2417.62,3,4,3,4,343,Loyal Customers
737216,2017-10-14,1226,3,9499.14,1,4,5,4,145,Can't Lose Them
737327,2017-10-13,1227,2,2629.52,1,3,3,3,133,At Risk
737815,2020-03-07,351,3,3089.99,4,4,3,4,443,Loyal Customers
737978,2019-07-19,583,4,10959.289999999999,3,5,5,5,355,Loyal Customers
738133,2018-03-10,1079,1,6098.8,1,1,4,2,114,Lost
738255,2018-12-25,789,1,1819.93,2,1,2,2,212,About To Sleep
738305,2019-07-04,598,1,6076.41,3,1,4,2,314,Need Attention
738388,2019-12-02,447,4,23317.77,3,5,5,5,355,Loyal Customers
738446,2020-02-01,386,1,73.29,4,1,1,1,411,New Customers
738549,2019-06-06,626,3,1472.0900000000001,2,4,2,3,242,At Risk
738786,2019-12-28,421,1,1382.74,4,1,2,2,412,Potential Loyalists
738874,2019-02-05,747,2,1396.9,2,3,2,2,232,About To Sleep
739091,2019-01-23,760,3,6999.8,2,4,4,4,244,At Risk
739214,2018-07-04,963,1,598.0,1,1,1,1,111,Lost
739444,2019-12-26,423,2,242.83999999999997,4,3,1,2,431,Potential Loyalists
739625,2020-02-17,370,7,8418.73,4,5,5,5,455,Champions
739922,2019-10-31,479,2,7989.09,3,3,5,4,335,Loyal Customers
740028,2017-11-01,1208,2,2813.93,1,3,3,3,133,At Risk
740612,2018-02-01,1116,1,2297.8,1,1,3,2,113,Lost
740875,2019-01-05,778,1,14034.89,2,1,5,3,215,At Risk
740990,2019-11-09,470,1,398.97,3,1,1,1,311,Promising
741037,2019-12-19,430,4,14750.46,4,5,5,5,455,Champions
741056,2019-12-11,438,1,868.1400000000001,3,1,2,2,312,Need Attention
741257,2020-01-07,411,3,11352.210000000001,4,4,5,4,445,Loyal Customers
741381,2019-06-06,626,4,5205.14,2,5,4,4,254,At Risk
741665,2019-06-29,603,1,2426.69,3,1,3,2,313,Need Attention
741824,2019-06-29,603,2,2286.65,3,3,3,3,333,Need Attention
742026,2017-11-22,1187,1,1825.69,1,1,2,2,112,Lost
742886,2017-11-21,1188,1,499.0,1,1,1,1,111,Lost
743343,2019-09-11,529,1,319.98,3,1,1,1,311,Promising
743399,2019-12-19,430,3,4145.32,4,4,4,4,444,Loyal Customers
743482,2018-08-24,912,2,2045.94,1,3,2,2,132,Lost
743546,2016-12-29,1515,1,5482.150000000001,1,1,4,2,114,Lost
743610,2018-06-30,967,3,7421.599999999999,1,4,4,4,144,Can't Lose Them
743879,2019-06-01,631,2,2516.6600000000003,2,3,3,3,233,At Risk
744371,2018-06-21,976,1,1199.94,1,1,2,2,112,Lost
744459,2021-01-01,51,6,12396.39,5,5,5,5,555,Champions
744512,2020-01-16,402,2,1138.88,4,3,2,2,432,Potential Loyalists
744667,2019-02-12,740,2,2053.95,2,3,2,2,232,About To Sleep
744791,2018-02-03,1114,2,5395.58,1,3,4,4,134,Can't Lose Them
744822,2018-05-26,1002,1,1012.76,1,1,2,2,112,Lost
744922,2018-06-23,974,1,2175.94,1,1,3,2,113,Lost
745253,2020-01-07,411,2,9796.17,4,3,5,4,435,Loyal Customers
745462,2019-10-20,490,3,15796.27,3,4,5,4,345,Loyal Customers
746112,2016-06-11,1716,2,4535.09,1,3,4,4,134,Can't Lose Them
746187,2018-08-27,909,2,4907.89,1,3,4,4,134,Can't Lose Them
746778,2019-05-29,634,2,431.18,2,3,1,2,231,About To Sleep
746817,2020-01-15,403,2,336.96000000000004,4,3,1,2,431,Potential Loyalists
746898,2019-09-05,535,2,2205.51,3,3,3,3,333,Need Attention
747344,2018-01-13,1135,1,275.94,1,1,1,1,111,Lost
747526,2018-12-01,813,2,1074.98,2,3,2,2,232,About To Sleep
747567,2017-02-20,1462,1,2908.99,1,1,3,2,113,Lost
747984,2020-03-02,356,2,12297.970000000001,4,3,5,4,435,Loyal Customers
748190,2019-03-06,718,2,2322.87,2,3,3,3,233,At Risk
748353,2019-09-23,517,3,7177.28,3,4,4,4,344,Loyal Customers
748710,2019-05-11,652,4,8784.36,2,5,5,5,255,Can't Lose Them
748749,2017-10-21,1219,2,3065.8,1,3,3,3,133,At Risk
748788,2019-08-17,554,2,8412.0,3,3,5,4,335,Loyal Customers
748823,2018-11-13,831,2,1159.0,2,3,2,2,232,About To Sleep
748876,2018-10-12,863,2,2570.8,2,3,3,3,233,At Risk
749016,2019-08-10,561,3,4454.34,3,4,4,4,344,Loyal Customers
749068,2020-05-29,268,2,3022.01,5,3,3,3,533,Potential Loyalists
749261,2020-09-03,171,2,9132.099999999999,5,3,5,4,535,Loyal Customers
749457,2019-12-21,428,2,10017.84,4,3,5,4,435,Loyal Customers
750104,2020-01-25,393,2,3989.33,4,3,3,3,433,Loyal Customers
750139,2017-06-06,1356,1,518.0,1,1,1,1,111,Lost
750180,2017-01-20,1493,1,313.09,1,1,1,1,111,Lost
750228,2020-01-08,410,1,183.61999999999998,4,1,1,1,411,New Customers
750677,2019-12-21,428,1,7878.93,4,1,5,3,415,Loyal Customers
750880,2017-06-24,1338,1,2145.84,1,1,2,2,112,Lost
751036,2020-02-26,361,2,1965.34,4,3,2,2,432,Potential Loyalists
751446,2018-10-02,873,2,378.5,2,3,1,2,231,About To Sleep
751680,2019-10-12,498,2,3207.38,3,3,3,3,333,Need Attention
751961,2018-08-08,928,1,3430.34,1,1,3,2,113,Lost
752186,2018-05-19,1009,1,1845.0,1,1,2,2,112,Lost
752187,2020-07-04,232,2,4501.62,5,3,4,4,534,Loyal Customers
752229,2019-06-01,631,1,4802.47,2,1,4,2,214,About To Sleep
752396,2019-01-04,779,2,2686.98,2,3,3,3,233,At Risk
752411,2019-08-28,543,2,3102.19,3,3,3,3,333,Need Attention
753406,2017-07-24,1308,1,5139.98,1,1,4,2,114,Lost
753461,2020-05-21,276,6,1667.95,5,5,2,4,552,Loyal Customers
753796,2020-06-25,241,1,181.0,5,1,1,1,511,New Customers
753804,2020-02-21,366,3,3206.85,4,4,3,4,443,Loyal Customers
754542,2019-09-09,531,4,20961.41,3,5,5,5,355,Loyal Customers
754804,2016-10-26,1579,1,3880.92,1,1,3,2,113,Lost
754897,2016-09-14,1621,1,149.99,1,1,1,1,111,Lost
755042,2019-01-14,769,2,6528.35,2,3,4,4,234,At Risk
755259,2018-12-19,795,1,84.0,2,1,1,1,211,About To Sleep
755279,2019-10-03,507,1,1499.94,3,1,2,2,312,Need Attention
755367,2020-01-09,409,1,932.98,4,1,2,2,412,Potential Loyalists
755462,2020-10-31,113,4,1314.78,5,5,2,4,552,Loyal Customers
755504,2019-11-28,451,2,1266.92,3,3,2,2,332,Need Attention
755735,2019-08-07,564,4,4831.25,3,5,4,4,354,Loyal Customers
755845,2020-02-20,367,3,10588.38,4,4,5,4,445,Loyal Customers
756078,2017-08-03,1298,1,2876.99,1,1,3,2,113,Lost
756093,2018-11-22,822,1,11359.769999999999,2,1,5,3,215,At Risk
756173,2019-07-04,598,1,3915.76,3,1,3,2,313,Need Attention
756380,2018-06-08,989,1,809.71,1,1,1,1,111,Lost
756402,2020-02-27,360,1,6735.3,4,1,4,2,414,Potential Loyalists
756504,2019-09-23,517,2,3926.98,3,3,3,3,333,Need Attention
757027,2019-07-04,598,2,489.98,3,3,1,2,331,Need Attention
757031,2020-05-14,283,3,9551.02,5,4,5,4,545,Loyal Customers
757547,2017-07-22,1310,1,1784.8799999999999,1,1,2,2,112,Lost
757767,2018-09-13,892,2,3007.9,1,3,3,3,133,At Risk
758065,2018-12-08,806,1,758.0,2,1,1,1,211,About To Sleep
758280,2020-07-15,221,5,6432.41,5,5,4,4,554,Loyal Customers
758321,2019-09-14,526,4,19082.99,3,5,5,5,355,Loyal Customers
758494,2019-10-11,499,2,1469.88,3,3,2,2,332,Need Attention
758534,2017-09-15,1255,2,4488.120000000001,1,3,4,4,134,Can't Lose Them
758568,2018-06-11,986,1,2629.8,1,1,3,2,113,Lost
758863,2019-12-27,422,2,4447.67,4,3,4,4,434,Loyal Customers
758899,2018-02-21,1096,1,5632.0,1,1,4,2,114,Lost
759049,2020-02-15,372,1,4453.89,4,1,4,2,414,Potential Loyalists
759132,2020-03-03,355,2,3467.5699999999997,4,3,3,3,433,Loyal Customers
759498,2019-11-14,465,4,3604.99,3,5,3,4,353,Loyal Customers
759569,2018-09-22,883,1,2871.45,1,1,3,2,113,Lost
759602,2020-02-06,381,1,1589.9,4,1,2,2,412,Potential Loyalists
759633,2019-08-16,555,2,13251.330000000002,3,3,5,4,335,Loyal Customers
759676,2020-05-06,291,1,692.9300000000001,5,1,1,1,511,New Customers
759705,2017-06-21,1341,2,14045.06,1,3,5,4,135,Can't Lose Them
759874,2017-08-24,1277,1,2467.84,1,1,3,2,113,Lost
760031,2019-06-29,603,2,51.010000000000005,3,3,1,2,331,Need Attention
760553,2020-02-06,381,2,1693.31,4,3,2,2,432,Potential Loyalists
760816,2016-02-01,1847,1,2201.69,1,1,3,2,113,Lost
760889,2019-07-10,592,2,1453.5300000000002,3,3,2,2,332,Need Attention
760987,2019-11-02,477,3,9727.51,3,4,5,4,345,Loyal Customers
761177,2019-06-07,625,3,5894.27,2,4,4,4,244,At Risk
761297,2019-10-24,486,4,5313.74,3,5,4,4,354,Loyal Customers
761306,2020-01-14,404,3,14496.689999999999,4,4,5,4,445,Loyal Customers
761433,2018-11-10,834,3,3164.73,2,4,3,4,243,At Risk
761495,2019-01-26,757,4,15627.27,2,5,5,5,255,Can't Lose Them
761908,2020-06-06,260,4,15047.0,5,5,5,5,555,Champions
761955,2016-05-12,1746,1,17.99,1,1,1,1,111,Lost
762108,2019-08-12,559,2,1896.97,3,3,2,2,332,Need Attention
762498,2017-04-29,1394,1,2880.0,1,1,3,2,113,Lost
762540,2017-02-16,1466,1,499.9,1,1,1,1,111,Lost
762585,2020-09-02,172,1,151.48,5,1,1,1,511,New Customers
762652,2020-01-19,399,3,3817.79,4,4,3,4,443,Loyal Customers
762782,2019-07-02,600,2,7839.320000000001,3,3,5,4,335,Loyal Customers
762959,2017-11-28,1181,3,4995.9400000000005,1,4,4,4,144,Can't Lose Them
763033,2020-02-05,382,4,19517.91,4,5,5,5,455,Champions
763246,2016-01-02,1877,1,9599.97,1,1,5,3,115,At Risk
763336,2016-12-30,1514,1,919.0,1,1,2,2,112,Lost
763337,2019-05-01,662,2,3919.96,2,3,3,3,233,At Risk
763509,2018-10-23,852,1,213.53,2,1,1,1,211,About To Sleep
763573,2021-02-20,1,3,27017.1,5,4,5,4,545,Loyal Customers
763597,2019-12-23,426,3,3854.83,4,4,3,4,443,Loyal Customers
763606,2019-01-30,753,1,1958.95,2,1,2,2,212,About To Sleep
763798,2019-06-22,610,1,5879.959999999999,2,1,4,2,214,About To Sleep
764100,2016-12-26,1518,1,1207.0,1,1,2,2,112,Lost
764618,2019-11-30,449,2,1869.06,3,3,2,2,332,Need Attention
764628,2018-02-15,1102,3,4011.5,1,4,3,4,143,Can't Lose Them
765589,2019-05-30,633,1,775.98,2,1,1,1,211,About To Sleep
765629,2018-12-14,800,1,27.9,2,1,1,1,211,About To Sleep
765879,2019-07-04,598,1,347.29,3,1,1,1,311,Promising
765944,2020-02-04,383,1,429.65,4,1,1,1,411,New Customers
765949,2018-05-26,1002,3,2381.74,1,4,3,4,143,Can't Lose Them
766410,2019-02-16,736,1,2819.34,2,1,3,2,213,About To Sleep
766452,2020-02-15,372,1,529.73,4,1,1,1,411,New Customers
766472,2019-02-28,724,1,460.0,2,1,1,1,211,About To Sleep
766542,2016-10-17,1588,1,154.14,1,1,1,1,111,Lost
766566,2020-06-06,260,1,59.96,5,1,1,1,511,New Customers
766850,2018-05-01,1027,1,7020.97,1,1,4,2,114,Lost
768089,2019-08-09,562,1,1653.99,3,1,2,2,312,Need Attention
768197,2016-12-31,1513,1,2946.87,1,1,3,2,113,Lost
768280,2020-07-06,230,3,5084.99,5,4,4,4,544,Loyal Customers
768377,2018-11-19,825,2,15334.380000000001,2,3,5,4,235,At Risk
768386,2017-07-19,1313,1,102.0,1,1,1,1,111,Lost
768430,2021-02-18,3,1,513.32,5,1,1,1,511,New Customers
768850,2018-11-14,830,2,3137.8,2,3,3,3,233,At Risk
768882,2020-03-01,357,4,14622.37,4,5,5,5,455,Champions
769090,2018-05-19,1009,3,3672.05,1,4,3,4,143,Can't Lose Them
769121,2020-02-08,379,2,13002.51,4,3,5,4,435,Loyal Customers
769211,2019-06-03,629,3,4320.23,2,4,4,4,244,At Risk
769462,2019-08-28,543,1,1234.91,3,1,2,2,312,Need Attention
769587,2016-11-19,1555,1,89.91,1,1,1,1,111,Lost
769777,2018-11-10,834,1,370.90000000000003,2,1,1,1,211,About To Sleep
769851,2020-01-05,413,5,5885.91,4,5,4,4,454,Loyal Customers
770066,2018-05-03,1025,1,196.9,1,1,1,1,111,Lost
770288,2020-02-08,379,3,8473.97,4,4,5,4,445,Loyal Customers
770299,2019-08-03,568,1,1328.85,3,1,2,2,312,Need Attention
770404,2017-09-06,1264,1,2441.4,1,1,3,2,113,Lost
770560,2020-05-07,290,5,14098.25,5,5,5,5,555,Champions
770856,2021-02-10,11,2,7234.87,5,3,4,4,534,Loyal Customers
771127,2019-11-25,454,1,2663.76,3,1,3,2,313,Need Attention
771158,2018-10-10,865,1,4512.0,2,1,4,2,214,About To Sleep
771291,2019-01-16,767,1,782.0,2,1,1,1,211,About To Sleep
771348,2019-10-19,491,3,17316.9,3,4,5,4,345,Loyal Customers
771697,2020-01-03,415,2,10521.8,4,3,5,4,435,Loyal Customers
771803,2020-08-07,198,1,610.55,5,1,1,1,511,New Customers
771868,2019-06-07,625,1,950.0,2,1,2,2,212,About To Sleep
771968,2018-07-10,957,1,1179.0,1,1,2,2,112,Lost
772324,2017-07-08,1324,2,2021.5300000000002,1,3,2,2,132,Lost
772646,2019-10-17,493,8,6787.55,3,5,4,4,354,Loyal Customers
772732,2018-02-22,1095,1,1278.04,1,1,2,2,112,Lost
772817,2018-07-19,948,1,750.0,1,1,1,1,111,Lost
772975,2020-02-05,382,3,2836.62,4,4,3,4,443,Loyal Customers
773180,2019-07-20,582,1,329.97,3,1,1,1,311,Promising
773234,2017-12-01,1178,1,6594.92,1,1,4,2,114,Lost
773587,2019-02-12,740,1,3994.6,2,1,3,2,213,About To Sleep
773896,2019-12-24,425,6,22010.53,4,5,5,5,455,Champions
774165,2020-01-01,417,4,9382.85,4,5,5,5,455,Champions
774205,2020-01-25,393,3,13086.95,4,4,5,4,445,Loyal Customers
774483,2019-09-03,537,5,13581.230000000001,3,5,5,5,355,Loyal Customers
774618,2016-12-02,1542,1,720.0,1,1,1,1,111,Lost
774742,2019-12-28,421,3,19436.61,4,4,5,4,445,Loyal Customers
775116,2019-09-04,536,1,1730.0,3,1,2,2,312,Need Attention
775223,2018-06-09,988,3,4633.7,1,4,4,4,144,Can't Lose Them
775239,2019-10-05,505,5,14444.8,3,5,5,5,355,Loyal Customers
775588,2020-01-03,415,3,13724.41,4,4,5,4,445,Loyal Customers
775606,2020-03-11,347,3,3394.9700000000003,4,4,3,4,443,Loyal Customers
775966,2020-06-08,258,3,5394.97,5,4,4,4,544,Loyal Customers
776200,2020-02-22,365,1,28.0,4,1,1,1,411,New Customers
776266,2019-08-08,563,3,3875.46,3,4,3,4,343,Loyal Customers
776308,2019-02-25,727,1,3915.8900000000003,2,1,3,2,213,About To Sleep
776341,2019-07-11,591,2,3846.39,3,3,3,3,333,Need Attention
776422,2019-12-19,430,1,2703.7,4,1,3,2,413,Potential Loyalists
776431,2016-01-23,1856,1,1154.5,1,1,2,2,112,Lost
776865,2019-12-20,429,1,955.0,4,1,2,2,412,Potential Loyalists
777143,2018-02-22,1095,2,6220.78,1,3,4,4,134,Can't Lose Them
777144,2020-01-01,417,3,7080.71,4,4,4,4,444,Loyal Customers
777192,2019-02-27,725,1,1183.52,2,1,2,2,212,About To Sleep
777391,2020-02-13,374,2,1788.0,4,3,2,2,432,Potential Loyalists
777495,2019-12-28,421,2,1603.76,4,3,2,2,432,Potential Loyalists
